NOME DO ARQUIVO,TAMANHO ORIGINAL (KB),PNG - TAMANHO COMPRIMIDO (KB),COMPRESSAO PNG,JPEG - TAMANHO COMPRIMIDO (KB),COMPRESSAO JPEG,PCA-950 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-950,PCA-975 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-975,PCA-990 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-990,MSE PNG,PSNR PNG,MSE JPEG,PSNR JPEG,MSE PCA-950,PSNR PCA-950,MSE PCA-975,PSNR PCA-975,MSE PCA-990,PSNR PCA-990
brain-512x512/92a6a865_1-45.dcm,526.5,74.15,85.92,18,96.58,121.63,76.9,170.78,67.56,232.22,55.89,0,inf,1.62,46.04,24.11,34.31,17.84,35.62,9.22,38.48
brain-512x512/4a40de7a_1-137.dcm,526.5,64.84,87.68,15.67,97.02,43.81,91.68,72.48,86.23,113.44,78.45,0,inf,1.31,46.96,31.44,33.16,23.66,34.39,15.15,36.33
brain-512x512/7db3a646_1-286.dcm,526.52,63.3,87.98,17.9,96.6,97.05,81.57,146.21,72.23,215.84,59.01,0,inf,1.94,45.25,24.8,34.19,20,35.12,12.07,37.31
brain-512x512/301d0c90_1-16.dcm,526.5,64.97,87.66,17.36,96.7,68.38,87.01,117.53,77.68,187.17,64.45,0,inf,1.69,45.85,25.33,34.09,17.22,35.77,9.3,38.45
brain-512x512/264669ee_1-045.dcm,526.5,65.43,87.57,15.46,97.06,52,90.12,80.67,84.68,129.82,75.34,0,inf,1.29,47.02,28.24,33.62,21.16,34.88,12.28,37.24
brain-512x512/1b3ade2f_1-081.dcm,526.5,77,85.37,21.05,96,109.34,79.23,178.97,66.01,273.18,48.11,0,inf,2.51,44.13,25.93,33.99,18.1,35.55,9.23,38.48
brain-512x512/9115f78a_1-171.dcm,526.51,45.93,91.28,9.18,98.26,105.25,80.01,142.11,73.01,199.45,62.12,0,inf,1.08,47.8,4.66,41.45,2.84,43.6,1.35,46.83
brain-512x512/0d492feb_1-50.dcm,526.51,102.62,80.51,27.53,94.77,146.21,72.23,219.93,58.23,318.24,39.56,0,inf,2.95,43.43,34.63,32.74,25,34.15,12.92,37.02
brain-512x512/2c9dd75b_1-087.dcm,526.5,79.03,84.99,19.55,96.29,84.77,83.9,142.11,73.01,232.22,55.89,0,inf,2.09,44.93,25.05,34.14,17.17,35.78,8.24,38.97
brain-512x512/3c613339_1-033.dcm,526.5,65.41,87.58,14.29,97.28,101.15,80.79,158.49,69.9,244.51,53.56,0,inf,1.45,46.52,12.97,37,8.34,38.92,3.88,42.24
brain-512x512/a56d40c8_1-119.dcm,526.51,58.46,88.9,17.1,96.75,76.57,85.46,121.63,76.9,187.17,64.45,0,inf,1.52,46.31,24.19,34.29,17.58,35.68,9.82,38.21
brain-512x512/043f0f0f_1-066.dcm,526.51,89.02,83.09,19.18,96.36,121.63,76.9,187.17,64.45,273.18,48.11,0,inf,2.57,44.03,20.96,34.92,15.65,36.19,8.66,38.76
brain-512x512/fbe84536_1-67.dcm,526.5,70.64,86.58,16.9,96.79,92.96,82.34,138.01,73.79,199.45,62.12,0,inf,1.56,46.2,18.13,35.55,11.86,37.39,5.45,40.77
brain-512x512/d78987bf_1-162.dcm,526.5,68.4,87.01,11.53,97.81,76.57,85.46,125.73,76.12,219.93,58.23,0,inf,1.28,47.06,7.15,39.59,4.24,41.86,1.97,45.19
brain-512x512/eed6ff13_1-129.dcm,526.51,66.4,87.39,14.7,97.21,88.86,83.12,142.11,73.01,232.22,55.89,0,inf,1.6,46.09,12.65,37.11,7.73,39.25,3.36,42.87
brain-512x512/b19541f7_1-164.dcm,526.51,70.52,86.61,14.9,97.17,68.38,87.01,105.25,80.01,170.78,67.56,0,inf,2.13,44.85,11.33,37.59,8.86,38.66,4.76,41.35
brain-512x512/e70f5288_1-139.dcm,526.5,66,87.47,14.06,97.33,101.15,80.79,158.49,69.9,240.41,54.34,0,inf,1.45,46.52,10.8,37.8,6.45,40.04,2.94,43.45
brain-512x512/a637d658_1-176.dcm,526.51,80.14,84.78,12.08,97.71,92.96,82.34,133.92,74.56,203.55,61.34,0,inf,1.53,46.28,7.96,39.12,5.32,40.87,2.42,44.29
brain-512x512/3f06569d_1-119.dcm,526.51,86.41,83.59,23.18,95.6,97.05,81.57,162.59,69.12,252.7,52,0,inf,3.46,42.74,31.73,33.12,25.32,34.1,15.58,36.21
brain-512x512/9699944f_1-140.dcm,526.51,55.9,89.38,14.68,97.21,117.53,77.68,170.78,67.56,244.51,53.56,0,inf,1.94,45.25,13.99,36.67,9.29,38.45,4.54,41.56
brain-512x512/079eb37c_1-003.dcm,526.5,62.54,88.12,11.1,97.89,84.77,83.9,125.73,76.12,191.26,63.67,0,inf,1.43,46.58,5.47,40.75,3.57,42.6,1.59,46.12
brain-512x512/044d383c_1-116.dcm,526.51,108.86,79.32,26.9,94.89,109.34,79.23,183.07,65.23,297.76,43.45,0,inf,3.84,42.29,35.06,32.68,26.16,33.95,13.88,36.71
brain-512x512/3b7c8390_1-19.dcm,526.5,86.95,83.49,16.34,96.9,56.09,89.35,88.86,83.12,142.11,73.01,0,inf,1.63,46.01,17.09,35.8,12.33,37.22,6.64,39.91
brain-512x512/b696a8b8_1-39.dcm,526.51,69.3,86.84,15.82,97,121.63,76.9,166.69,68.34,228.13,56.67,0,inf,1.34,46.86,17.24,35.77,10.58,37.89,4.94,41.19
brain-512x512/56792ffd_1-020.dcm,526.51,32.9,93.75,9.62,98.17,23.33,95.57,39.71,92.46,68.38,87.01,0,inf,0.81,49.05,12.44,37.18,10.33,37.99,8.18,39
brain-512x512/79039a7b_1-022.dcm,526.5,66.62,87.35,13.91,97.36,88.86,83.12,146.21,72.23,219.93,58.23,0,inf,1.85,45.46,12.51,37.16,8.64,38.77,4.2,41.9
brain-512x512/3a6e7246_1-71.dcm,526.5,33.81,93.58,8.82,98.33,52,90.12,76.57,85.46,113.44,78.45,0,inf,0.76,49.32,6.45,40.04,4.33,41.77,2.01,45.1
brain-512x512/66ecaee7_1-012.dcm,526.51,73.23,86.09,17.27,96.72,64.29,87.79,109.34,79.23,178.97,66.01,0,inf,2.67,43.87,16.01,36.09,12.56,37.14,7.24,39.53
brain-512x512/c1a62202_1-137.dcm,526.51,71.77,86.37,18.55,96.48,105.25,80.01,162.59,69.12,248.61,52.78,0,inf,2.31,44.49,23.18,34.48,17.5,35.7,9.52,38.34
brain-512x512/f244e97e_1-048.dcm,526.5,105.69,79.93,35.45,93.27,158.49,69.9,256.8,51.23,387.87,26.33,0,inf,6.97,39.7,43.05,31.79,30.96,33.22,15.72,36.17
brain-512x512/a6fe7782_1-035.dcm,526.5,80.12,84.78,15.44,97.07,117.53,77.68,178.97,66.01,269.09,48.89,0,inf,1.69,45.85,12.33,37.22,7.36,39.46,3.37,42.85
brain-512x512/2bfb0540_1-191.dcm,526.51,60.71,88.47,18.15,96.55,64.29,87.79,101.15,80.79,162.59,69.12,0,inf,1.6,46.09,28.54,33.58,23.12,34.49,14.85,36.41
brain-512x512/1815c480_1-082.dcm,526.5,108.82,79.33,26.75,94.92,129.82,75.34,203.55,61.34,301.85,42.67,0,inf,3.54,42.64,31.68,33.12,22.34,34.64,11.46,37.54
brain-512x512/58171405_1-044.dcm,526.5,82.62,84.31,20.98,96.02,88.86,83.12,146.21,72.23,228.13,56.67,0,inf,2.67,43.87,29.39,33.45,22.54,34.6,13.01,36.99
brain-512x512/46dd6e2c_1-003.dcm,526.5,41.86,92.05,5.23,99.01,64.29,87.79,84.77,83.9,138.01,73.79,0,inf,0.47,51.41,1.52,46.31,1.05,47.92,0.6,50.35
brain-512x512/1bcfcfbe_1-166.dcm,526.51,47.1,91.05,10.17,98.07,43.81,91.68,72.48,86.23,166.69,68.34,0,inf,1.33,46.89,4.84,41.28,3.32,42.92,1.55,46.23
brain-512x512/5d6e8577_1-008.dcm,526.5,60.87,88.44,8,98.48,60.19,88.57,97.05,81.57,162.59,69.12,0,inf,0.97,48.26,3.79,42.34,2.32,44.48,1.15,47.52
brain-512x512/ceadff4f_1-41.dcm,526.5,86.02,83.66,21.81,95.86,121.63,76.9,170.78,67.56,240.41,54.34,0,inf,1.89,45.37,32.04,33.07,22.9,34.53,12.09,37.31
brain-512x512/8006a3a1_1-105.dcm,526.51,53.13,89.91,12.48,97.63,101.15,80.79,162.59,69.12,264.99,49.67,0,inf,1.35,46.83,6.98,39.69,4.12,41.98,1.8,45.58
brain-512x512/ee0deb00_1-170.dcm,526.51,67.05,87.27,10.7,97.97,84.77,83.9,138.01,73.79,211.74,59.78,0,inf,1.17,47.45,7.18,39.57,4.48,41.62,2.13,44.85
brain-512x512/867a0719_1-083.dcm,526.5,75.73,85.62,19.19,96.35,129.82,75.34,207.65,60.56,310.05,41.11,0,inf,2.17,44.77,17.1,35.8,10.34,37.99,4.73,41.38
brain-512x512/5b29862f_1-180.dcm,526.51,59.84,88.63,14.62,97.22,76.57,85.46,129.82,75.34,207.65,60.56,0,inf,2.01,45.1,12.64,37.11,8.57,38.8,3.94,42.18
brain-512x512/9283fb36_1-173.dcm,526.46,66.76,87.32,16.63,96.84,125.73,76.12,187.17,64.45,269.09,48.89,0,inf,1.84,45.48,16.56,35.94,10.69,37.84,5.48,40.74
brain-512x512/5c3caf92_1-160.dcm,526.5,73.28,86.08,12.87,97.56,88.86,83.12,129.82,75.34,195.36,62.9,0,inf,1.66,45.93,9.03,38.57,5.92,40.41,2.79,43.67
brain-512x512/ea5a06c5_1-154.dcm,526.5,77.42,85.3,15.1,97.13,72.48,86.23,129.82,75.34,244.51,53.56,0,inf,1.96,45.21,11.5,37.52,7.31,39.49,3.43,42.78
brain-512x512/9a727160_1-021.dcm,526.5,60.74,88.46,11.24,97.87,80.67,84.68,133.92,74.56,207.65,60.56,0,inf,1.28,47.06,8.46,38.86,5.18,40.99,2.42,44.29
brain-512x512/246cec60_1-03.dcm,526.5,0.33,99.94,3.4,99.35,6.94,98.68,6.94,98.68,6.94,98.68,0,inf,0,inf,0,inf,0,inf,0,inf
brain-512x512/fe3e4c1d_1-015.dcm,526.5,63.24,87.99,12.36,97.65,109.34,79.23,166.69,68.34,240.41,54.34,0,inf,1.52,46.31,7.98,39.11,4.68,41.43,2.08,44.95
brain-512x512/d3103543_1-133.dcm,526.51,96.68,81.64,21.78,95.86,133.92,74.56,195.36,62.9,289.57,45,0,inf,2.68,43.85,23.03,34.51,15.45,36.24,7.05,39.65
brain-512x512/5fe854f8_1-002.dcm,526.5,44,91.64,6.38,98.79,72.48,86.23,101.15,80.79,154.4,70.67,0,inf,0.63,50.14,2.12,44.87,1.48,46.43,0.74,49.44
brain-512x512/964ef566_1-68.dcm,526.5,46.6,91.15,11.5,97.82,56.09,89.35,84.77,83.9,125.73,76.12,0,inf,0.95,48.35,15.61,36.2,12.64,37.11,8.16,39.01
brain-512x512/fc2e4630_1-096.dcm,526.5,67.65,87.15,13.76,97.39,92.96,82.34,150.3,71.45,236.32,55.12,0,inf,1.19,47.38,10.13,38.07,5.78,40.51,2.58,44.01
brain-512x512/ab73f1e7_1-003.dcm,526.5,79.59,84.88,15.3,97.09,146.21,72.23,224.03,57.45,342.81,34.89,0,inf,2.16,44.79,9.27,38.46,5.26,40.92,2.33,44.46
brain-512x512/a3d9505e_1-136.dcm,526.5,84.7,83.91,20.63,96.08,80.67,84.68,138.01,73.79,232.22,55.89,0,inf,2.49,44.17,25.9,34,17.46,35.71,8.5,38.84
brain-512x512/f843f908_1-112.dcm,526.5,94.18,82.11,23.39,95.56,109.34,79.23,170.78,67.56,269.09,48.89,0,inf,2.98,43.39,29.07,33.5,21.06,34.9,10.68,37.85
brain-512x512/16b738e1_1-125.dcm,526.51,72.4,86.25,17.03,96.77,109.34,79.23,178.97,66.01,277.28,47.34,0,inf,1.91,45.32,15.79,36.15,9.53,38.34,4.2,41.9
brain-512x512/009090a1_1-099.dcm,526.5,92.99,82.34,21.93,95.83,109.34,79.23,178.97,66.01,285.47,45.78,0,inf,2.68,43.85,23.86,34.35,15.4,36.26,6.81,39.8
brain-512x512/0c1ae47a_1-081.dcm,526.52,58.75,88.84,13.41,97.45,84.77,83.9,125.73,76.12,174.88,66.79,0,inf,1.27,47.09,17.91,35.6,13.99,36.67,8.65,38.76
brain-512x512/94f2099b_1-24.dcm,526.5,86.64,83.55,20.86,96.04,133.92,74.56,178.97,66.01,244.51,53.56,0,inf,1.74,45.73,27.03,33.81,18.95,35.35,9.44,38.38
brain-512x512/7593f1c7_1-048.dcm,526.51,65.04,87.65,12.93,97.54,84.77,83.9,117.53,77.68,166.69,68.34,0,inf,1.38,46.73,13.55,36.81,9.86,38.19,5.35,40.85
brain-512x512/4ea0d97f_1-071.dcm,526.5,72.12,86.3,18.41,96.5,72.48,86.23,113.44,78.45,170.78,67.56,0,inf,1.69,45.85,32.2,33.05,24.99,34.15,14.85,36.41
brain-512x512/71d64250_1-49.dcm,526.5,81.19,84.58,19.9,96.22,142.11,73.01,191.26,63.67,256.8,51.23,0,inf,1.86,45.44,20.92,34.93,12.84,37.05,5.68,40.59
brain-512x512/f336658f_1-085.dcm,526.5,52.64,90,11.93,97.73,97.05,81.57,158.49,69.9,264.99,49.67,0,inf,1.21,47.3,5.75,40.53,3.27,42.99,1.45,46.52
brain-512x512/4fb5cf7e_1-32.dcm,526.5,96.24,81.72,21.31,95.95,105.25,80.01,158.49,69.9,236.32,55.12,0,inf,2.06,44.99,27.12,33.8,19.42,35.25,9.88,38.18
brain-512x512/df138206_1-110.dcm,526.51,82.99,84.24,20.84,96.04,97.05,81.57,154.4,70.67,240.41,54.34,0,inf,2.41,44.31,27.93,33.67,20.76,34.96,11.37,37.57
brain-512x512/0511c847_1-158.dcm,526.5,59.85,88.63,12.1,97.7,64.29,87.79,105.25,80.01,166.69,68.34,0,inf,1.25,47.16,12.38,37.2,8.7,38.74,4.32,41.78
brain-512x512/e233c33e_1-119.dcm,526.51,76.96,85.38,18.98,96.4,121.63,76.9,187.17,64.45,269.09,48.89,0,inf,2.39,44.35,21.74,34.76,15.28,36.29,7.89,39.16
brain-512x512/4164f271_1-45.dcm,526.51,95.41,81.88,21.29,95.96,105.25,80.01,154.4,70.67,224.03,57.45,0,inf,1.94,45.25,30.97,33.22,21.46,34.81,10.92,37.75
brain-512x512/59be39d8_1-051.dcm,526.5,96.17,81.73,24.12,95.42,92.96,82.34,158.49,69.9,264.99,49.67,0,inf,3.39,42.83,31.12,33.2,22.86,34.54,12.13,37.29
brain-512x512/f6e90915_1-061.dcm,526.5,71.8,86.36,17.16,96.74,101.15,80.79,166.69,68.34,260.89,50.45,0,inf,1.91,45.32,17.73,35.64,11.54,37.51,5.43,40.78
brain-512x512/317c90d4_1-099.dcm,526.51,87.75,83.33,23.14,95.6,97.05,81.57,158.49,69.9,244.51,53.56,0,inf,2.83,43.61,32.34,33.03,24.75,34.2,13.95,36.69
brain-512x512/84c5c84c_1-017.dcm,526.49,63.27,87.98,8.05,98.47,84.77,83.9,138.01,73.79,297.76,43.45,0,inf,0.98,48.22,2.14,44.83,1.33,46.89,0.69,49.74
brain-512x512/6a69f320_1-056.dcm,526.51,65.56,87.55,13.34,97.47,92.96,82.34,138.01,73.79,195.36,62.9,0,inf,1.45,46.52,13.98,36.68,9.76,38.24,5.18,40.99
brain-512x512/9a93a32b_1-70.dcm,526.5,43.77,91.69,11.17,97.88,80.67,84.68,113.44,78.45,162.59,69.12,0,inf,1.09,47.76,9.28,38.46,6.12,40.26,2.85,43.58
brain-512x512/6e99dc56_1-073.dcm,526.51,83.67,84.11,22.39,95.75,129.82,75.34,203.55,61.34,305.95,41.89,0,inf,3.09,43.23,26.6,33.88,18.62,35.43,9.1,38.54
brain-512x512/981db384_1-78.dcm,526.5,34.89,93.37,7.21,98.63,43.81,91.68,68.38,87.01,101.15,80.79,0,inf,0.51,51.06,5.81,40.49,4.11,41.99,2.24,44.63
brain-512x512/e6dd7194_1-057.dcm,526.5,77.03,85.37,16.48,96.87,138.01,73.79,207.65,60.56,310.05,41.11,0,inf,1.54,46.26,11.24,37.62,6.25,40.17,2.7,43.82
brain-512x512/d01acd82_1-20.dcm,526.5,78.94,85.01,16.65,96.84,113.44,78.45,154.4,70.67,211.74,59.78,0,inf,1.29,47.02,22.19,34.67,15.27,36.29,7.66,39.29
brain-512x512/0db2baa4_1-024.dcm,526.51,80.82,84.65,14.83,97.18,39.71,92.46,56.09,89.35,109.34,79.23,0,inf,1.76,45.68,16.54,35.95,13.18,36.93,8,39.1
brain-512x512/a5a00a16_1-133.dcm,526.5,111.1,78.9,30.25,94.26,121.63,76.9,187.17,64.45,289.57,45,0,inf,5.13,41.03,37.27,32.42,28.62,33.56,16.19,36.04
brain-512x512/4a5c0ae8_1-061.dcm,526.51,97.9,81.41,21.21,95.97,125.73,76.12,207.65,60.56,326.43,38,0,inf,2.46,44.22,18.17,35.54,10.93,37.74,4.74,41.37
brain-512x512/1-214.dcm,526.47,83.62,84.12,20.43,96.12,154.4,70.67,211.74,59.78,285.47,45.78,0,inf,2.42,44.29,26.64,33.88,20.13,35.09,10.76,37.81
brain-512x512/60dd630f_1-088.dcm,526.5,89.34,83.03,20.44,96.12,80.67,84.68,142.11,73.01,232.22,55.89,0,inf,2.3,44.51,26.78,33.85,18.6,35.44,9.54,38.34
brain-512x512/da911bad_1-004.dcm,526.5,41.62,92.1,8.83,98.32,64.29,87.79,97.05,81.57,150.3,71.45,0,inf,0.77,49.27,7.81,39.2,5.7,40.57,2.82,43.63
brain-512x512/8c04f0a1_1-113.dcm,526.5,102.62,80.51,25.41,95.17,113.44,78.45,183.07,65.23,285.47,45.78,0,inf,3.44,42.77,33.5,32.88,24.49,34.24,13.03,36.98
brain-512x512/971bfc74_1-038.dcm,526.5,50.06,90.49,8.29,98.43,105.25,80.01,154.4,70.67,240.41,54.34,0,inf,0.65,50,2.47,44.2,1.41,46.64,0.68,49.81
brain-512x512/10aea6a1_1-122.dcm,526.5,85.83,83.7,18.57,96.47,113.44,78.45,178.97,66.01,277.28,47.34,0,inf,2.07,44.97,18.54,35.45,12.21,37.26,5.89,40.43
brain-512x512/1-233.dcm,526.47,76.59,85.45,19.75,96.25,138.01,73.78,199.45,62.11,273.18,48.11,0,inf,2.35,44.42,26.14,33.96,19.56,35.22,10.62,37.87
brain-512x512/2897d6e7_1-038.dcm,526.5,78.49,85.09,19.02,96.39,80.67,84.68,133.92,74.56,215.84,59.01,0,inf,2.32,44.48,24.58,34.22,18.42,35.48,10.56,37.89
brain-512x512/9433d431_1-062.dcm,526.5,108.83,79.33,27.06,94.86,92.96,82.34,150.3,71.45,240.41,54.34,0,inf,3.84,42.29,39.97,32.11,32.43,33.02,20.67,34.98
brain-512x512/e1540ac2_1-52.dcm,526.51,92.13,82.5,22.61,95.71,138.01,73.79,187.17,64.45,252.7,52,0,inf,2.04,45.03,31.55,33.14,22.89,34.53,11.86,37.39
brain-512x512/5a62bdfc_1-116.dcm,526.51,101.79,80.67,23.29,95.58,68.38,87.01,121.63,76.9,211.74,59.78,0,inf,2.97,43.4,33.52,32.88,26.36,33.92,15.78,36.15
brain-512x512/a888b81a_1-114.dcm,526.5,105.49,79.96,26.7,94.93,113.44,78.45,183.07,65.23,293.66,44.22,0,inf,3.79,42.34,36.13,32.55,27.06,33.81,14.92,36.39
brain-512x512/aa0b495a_1-140.dcm,526.51,70.58,86.59,15.37,97.08,64.29,87.79,105.25,80.01,174.88,66.79,0,inf,1.58,46.14,19.48,35.23,14.23,36.6,7.84,39.19
brain-512x512/36d0bc7e_1-015.dcm,526.5,81.17,84.58,20.06,96.19,154.4,70.67,224.03,57.45,310.05,41.11,0,inf,3.16,43.13,15.61,36.2,10.2,38.04,4.62,41.48
brain-512x512/d8c7fc86_1-115.dcm,526.5,71.13,86.49,18.14,96.56,52,90.12,84.77,83.9,138.01,73.79,0,inf,1.65,45.96,36.5,32.51,29.85,33.38,18.85,35.38
brain-512x512/210d8961_1-182.dcm,526.51,73.09,86.12,18.91,96.41,129.82,75.34,178.97,66.01,248.61,52.78,0,inf,2.11,44.89,24.48,34.24,18.8,35.39,10.62,37.87
brain-512x512/0c711f93_1-025.dcm,526.51,41.55,92.11,7.14,98.64,11.04,97.9,11.04,97.9,19.23,96.35,0,inf,0.54,50.81,6.42,40.06,6.42,40.06,2.74,43.75
brain-512x512/ad010eb7_1-41.dcm,526.5,62.73,88.09,12.85,97.56,92.96,82.34,142.11,73.01,203.55,61.34,0,inf,0.9,48.59,11.06,37.69,5.98,40.36,2.62,43.95
brain-512x512/2520cc22_1-108.dcm,526.5,82.95,84.24,21.13,95.99,76.57,85.46,138.01,73.79,224.03,57.45,0,inf,2.69,43.83,30.36,33.31,23.18,34.48,13.56,36.81
brain-512x512/8a282de5_1-116.dcm,526.46,64.48,87.75,16.09,96.94,101.15,80.79,154.4,70.67,232.22,55.89,0,inf,1.79,45.6,17.81,35.62,12.59,37.13,6.61,39.93
brain-512x512/d9f06e0e_1-273.dcm,526.46,55.59,89.44,10.66,97.97,27.42,94.79,52,90.12,105.25,80.01,0,inf,1.08,47.8,13.71,36.76,9.64,38.29,5.77,40.52
brain-512x512/42234024_1-070.dcm,526.5,68.45,87,12.05,97.71,92.96,82.34,158.49,69.9,273.18,48.11,0,inf,1.09,47.76,5.13,41.03,2.82,43.63,1.26,47.13
brain-512x512/008c946f_1-249.dcm,526.52,61.08,88.4,17.3,96.71,113.44,78.46,162.59,69.12,228.13,56.67,0,inf,1.93,45.28,22.44,34.62,17.26,35.76,10.2,38.04
brain-512x512/3f4e1120_1-112.dcm,526.5,90.78,82.76,21.82,95.86,142.11,73.01,236.32,55.12,383.77,27.11,0,inf,2.89,43.52,15.05,36.36,8.37,38.9,3.61,42.56
brain-512x512/29c3a427_1-19.dcm,526.5,94.12,82.12,22.19,95.79,121.63,76.9,174.88,66.78,252.7,52,0,inf,2.41,44.31,30.39,33.3,21.37,34.83,11.61,37.48
brain-512x512/e0ca492d_1-012.dcm,526.51,70.18,86.67,44.27,91.59,514.85,2.22,625.44,-18.79,764.7,-45.24,0,inf,17.74,35.64,23.37,34.44,13.43,36.85,5.52,40.71
brain-512x512/12facd13_1-062.dcm,526.51,97,81.58,26.5,94.97,105.25,80.01,178.97,66.01,285.47,45.78,0,inf,3.82,42.31,35.19,32.67,26.81,33.85,14.63,36.48
brain-512x512/c40823dc_1-51.dcm,526.51,94.6,82.03,20.29,96.15,97.05,81.57,133.92,74.56,191.26,63.67,0,inf,1.84,45.48,28.42,33.59,20.82,34.95,10.89,37.76
brain-512x512/4f7b2ee5_1-048.dcm,526.5,82.11,84.4,17.48,96.68,84.77,83.9,138.01,73.79,219.93,58.23,0,inf,1.96,45.21,19.97,35.13,13.51,36.82,6.59,39.94
brain-512x512/5a9d341f_1-020.dcm,526.5,57.94,89,10.18,98.07,92.96,82.34,142.11,73.01,215.84,59.01,0,inf,1.12,47.64,5.91,40.41,3.51,42.68,1.59,46.12
brain-512x512/e923a85a_1-043.dcm,526.5,98.79,81.24,24.12,95.42,109.34,79.23,174.88,66.79,277.28,47.34,0,inf,3.7,42.45,24.4,34.26,16.62,35.92,7.96,39.12
brain-512x512/17abdd4c_1-165.dcm,526.5,46.22,91.22,11.3,97.85,72.48,86.23,113.44,78.45,174.88,66.78,0,inf,1.01,48.09,9.24,38.47,5.92,40.41,2.57,44.03
brain-512x512/5da7c212_1-150.dcm,526.51,68.14,87.06,19.4,96.31,101.15,80.79,158.49,69.9,240.41,54.34,0,inf,2.35,44.42,26.1,33.96,20.24,35.07,11.86,37.39
brain-512x512/9c75c9bc_1-013.dcm,526.5,43.67,91.71,10.44,98.02,101.15,80.79,191.26,63.67,346.91,34.11,0,inf,1.31,46.96,2.75,43.74,1.48,46.43,0.67,49.87
brain-512x512/fc7725fe_1-140.dcm,526.5,61.29,88.36,12.54,97.62,64.29,87.79,101.15,80.79,162.59,69.12,0,inf,1.23,47.23,14.09,36.64,9.51,38.35,5.02,41.12
brain-512x512/bf594416_1-62.dcm,526.5,89.11,83.07,24.45,95.36,113.44,78.45,166.69,68.34,236.32,55.12,0,inf,2.56,44.05,35.41,32.64,26.27,33.94,13.71,36.76
brain-512x512/551cbdab_1-162.dcm,526.51,59.84,88.63,11.63,97.79,138.01,73.79,195.36,62.9,273.18,48.11,0,inf,1.45,46.52,6.25,40.17,3.43,42.78,1.5,46.37
brain-512x512/746c740e_1-40.dcm,526.5,83.98,84.05,19.97,96.21,150.3,71.45,203.55,61.34,277.28,47.34,0,inf,1.68,45.88,22.17,34.67,14.33,36.57,6.49,40.01
brain-512x512/75f9c214_1-45.dcm,526.5,55.65,89.43,12.4,97.64,105.25,80.01,146.21,72.23,203.55,61.34,0,inf,0.89,48.64,10.12,38.08,5.6,40.65,2.53,44.1
brain-512x512/0deee16d_1-117.dcm,526.51,74.34,85.88,18.01,96.58,121.63,76.9,191.26,63.67,289.57,45,0,inf,2.09,44.93,16.92,35.85,10.56,37.89,4.69,41.42
brain-512x512/b4b10a94_1-36.dcm,526.5,99.47,81.11,22.8,95.67,129.82,75.34,183.07,65.23,252.7,52,0,inf,2.19,44.73,33.52,32.88,22.96,34.52,11.41,37.56
brain-512x512/1-336.dcm,526.47,59.32,88.73,15.84,96.99,84.77,83.9,133.92,74.56,191.26,63.67,0,inf,1.66,45.93,22.81,34.55,18.2,35.53,11.48,37.53
brain-512x512/e3de4188_1-107.dcm,526.51,79.41,84.92,20.24,96.16,125.73,76.12,187.17,64.45,277.28,47.34,0,inf,2.58,44.01,24.46,34.25,17.97,35.59,9.15,38.52
brain-512x512/e3c2ee1e_1-081.dcm,526.5,73.54,86.03,17.4,96.7,88.86,83.12,150.3,71.45,244.51,53.56,0,inf,1.93,45.28,18.99,35.35,12.49,37.17,5.87,40.44
brain-512x512/b62658a8_1-070.dcm,526.5,78,85.18,21.26,95.96,105.25,80.01,174.88,66.78,269.09,48.89,0,inf,2.67,43.87,27.18,33.79,19.75,35.18,10.58,37.89
brain-512x512/8ebd3215_1-073.dcm,526.51,87.35,83.41,19.61,96.27,138.01,73.79,207.65,60.56,297.76,43.45,0,inf,2.6,43.98,20.58,35,14.89,36.4,7.57,39.34
brain-512x512/7d5ab777_1-122.dcm,526.5,79.23,84.95,16.71,96.83,97.05,81.57,150.3,71.45,232.22,55.89,0,inf,1.71,45.8,17.87,35.61,11.4,37.56,5.4,40.81
brain-512x512/d46b4488_1-086.dcm,526.5,62.09,88.21,16.6,96.85,117.53,77.68,166.69,68.34,228.13,56.67,0,inf,1.64,45.98,20.64,34.98,14.63,36.48,7.6,39.32
brain-512x512/bc892e1d_1-079.dcm,526.5,78.62,85.07,15.68,97.02,92.96,82.34,166.69,68.34,281.37,46.56,0,inf,1.54,46.26,9.68,38.27,5.11,41.05,2.23,44.65
brain-512x512/6a0f0ab9_1-303.dcm,526.52,62.46,88.14,17.38,96.7,92.96,82.34,142.11,73.01,207.65,60.56,0,inf,1.78,45.63,24.6,34.22,19.56,35.22,11.67,37.46
brain-512x512/a5df907d_1-161.dcm,526.51,77.14,85.35,21.19,95.98,88.86,83.12,150.3,71.45,232.22,55.89,0,inf,2.73,43.77,27.22,33.78,21.01,34.91,12.29,37.24
brain-512x512/1c3448a4_1-044.dcm,526.5,102.36,80.56,23.38,95.56,170.78,67.56,256.8,51.23,367.39,30.22,0,inf,3.1,43.22,19.13,35.31,11.34,37.58,5.04,41.11
brain-512x512/ddf7a141_1-172.dcm,526.5,69.77,86.75,12.92,97.55,47.9,90.9,84.77,83.9,178.97,66.01,0,inf,1.81,45.55,9.03,38.57,5.6,40.65,2.67,43.87
